User_ID,Book_ID,Book_Title,Recommendation_Score
246842,0743260244,Against All Enemies: Inside America's War on Terror,10.0
246842,0877792208,"The Official SCRABBLE (r) Players Dictionary, Third Edition",10.0
246874,0486424499,Jane Eyre (Dover Thrift Editions),10.0
246874,0586046860,Hermann Hesse: A Pictorial Biography,10.0
246874,0670825379,The Satanic Verses,10.0
246874,0684804441,SNOWS OF KILIMANJARO,10.0
246874,0060809833,Brave New World,10.0
246876,8872850142,Unknown Title,10.0
246876,8831766023,"Il silenzio dei vivi: All'ombra di Auschwitz, un racconto di morte e di resurrezione (Gli specchi della memoria)",10.0
246876,8806143581,Una particolare forma di anestesia chiamata morte (I coralli),9.0
246876,0552134759,The Negotiator,8.0
246876,8841730307,Unknown Title,8.0
246895,0786889020,Don't Stand Too Close to a Naked Man,10.0
246895,0553279726,The Greatest Miracle in the World,10.0
246895,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,10.0
246895,0446841439,Unknown Title,10.0
246895,0689817851,Go Ask Alice,10.0
246903,089480829X,What to Expect When You're Expecting (Revised Edition),10.0
246903,0062553895,The Language of Letting Go: Daily Meditations for Co-Dependents,10.0
246903,0380710722,It's Always Something,10.0
246903,0375802932,"Junie B., First Grader at Last! (Junie B. Jones, 18)",10.0
246903,0449909298,Born for Love: Reflections on Loving,10.0
246907,039914465X,Southern Cross,8.0
246907,0440217393,Someone to Watch over,8.0
246907,0060195703,Long Time No See,7.0
246907,0892962208,False Pretenses,7.0
246907,0399147772,Orchid Blues (Holly Barker Novels (Hardcover)),6.0
246908,3404143485,Die Versuchung.,10.0
246908,344216107X,MÃ?Â¤nner sind anders. Frauen auch. MÃ?Â¤nner sind vom Mars. Frauen von der Venus.,9.0
246908,3442421357,Im Eishaus.,8.0
246908,3423202327,MÃ?Â¶rder ohne Gesicht.,8.0
246908,325722575X,Der Hahn ist tot. Roman.,8.0
246911,0380728249,Almost Adam,9.999999999999998
246911,0312573324,The Nightmare File,9.0
246911,0553571672,Night Frost,9.0
246911,0060521600,Ice Hunt,9.0
246911,038081093X,Excavation,9.0
246921,014028009X,Bridget Jones's Diary,10.0
246921,0140042393,The Grapes of Wrath,10.0
246921,0060923288,"Raising Your Spirited Child: A Guide for Parents Whose Child Is More Intense, Sensitive, Perceptive, Persistent, Energetic",10.0
246921,0553275283,Love Story,10.0
246921,0060186526,Marrying Mom,10.0
246924,1572152125,The Ultimate Encyclopedia of Science Fiction: The Definitive Illustrated Guide,10.0
246924,1577310047,Papa's Angels: A Christmas Story,10.0
246924,1896764053,Sudden Blow (Jane Yeats Mystery),10.0
246924,0425099148,Death in the Clouds,10.0
246924,0451151259,Eyes of the Dragon,10.0
246933,0743457358,Everything's Eventual : 14 Dark Tales,7.0
246933,1551666286,Defense For The Devil (Barbara Holloway Novels (Paperback)),7.0
246933,0061097853,The First Eagle (Jim Chee Novels),7.0
246933,0446611085,Suzanne's Diary for Nicholas,5.0
246933,0425148297,Naked in Death,2.0
246937,0681403225,More Than Complete Hitchhiker's Guide: Complete & Unabridged,10.0
246937,0871236575,"When Hope Springs New (Canadian West, Book 4)",10.0
246937,0515124893,Homeport,10.0
246937,0764221396,"A Searching Heart (Prairie Legacy, No. 2)",10.0
246937,0380385880,Shanna,10.0
246947,038550120X,A Painted House,10.0
246947,0552546933,Unknown Title,10.0
246947,0380005239,Go Ask Alice (Avon/Flare Book),10.0
246947,0345348672,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",10.0
246947,074343627X,Dreamcatcher,10.0
246952,0553076329,Agent in Place,9.0
246952,0670878839,The Alphabet Versus the Goddess: The Conflict Between Word and Image,8.0
246952,038097407X,Birds of Prey: A Novel of Suspense,7.0
246952,0553571818,Long After Midnight,7.0
246952,0553800949,Final Target,5.0
246955,1563898586,"The League of Extraordinary Gentlemen, Vol. 1",10.0
246955,0679745580,In Cold Blood (Vintage International),10.0
246955,1563890119,"Preludes and Nocturnes (Sandman, Book 1)",10.0
246955,0060256672,Where the Sidewalk Ends : Poems and Drawings,10.0
246955,0316769487,The Catcher in the Rye,10.0
246958,039304632X,The Voyage of the Narwhal,10.0
246958,0060987561,I Know This Much Is True,10.0
246958,0807068195,New and Selected Poems,10.0
246958,0142002798,"Mary, Called Magdalene",9.0
246958,0452278236,Terry: My Daughter's Life-And-Death Struggle With Alcoholism,9.0
246964,0373250398,The Princess-in-Training Manual/Divas Don't Fake It,10.0
246964,0758205589,Did You Get the Vibe?,10.0
246964,1551667401,Out Of The Dark,10.0
246964,0385504209,The Da Vinci Code,10.0
246964,0425191184,Red Rabbit,10.0
246968,0451199928,A Caribbean Mystery (Miss Marple Mysteries (Paperback)),10.0
246968,1853261025,Just So Stories (Wordsworth Collection),9.0
246968,031226576X,The Dons and Mr Dickens: The Strange Case of the Oxford Christmas Plot,8.0
246968,0804102813,The Cable Car Murder,8.0
246968,0385176716,Design for murder,7.0
246979,038550120X,A Painted House,10.0
246979,0552546933,Unknown Title,10.0
246979,0380005239,Go Ask Alice (Avon/Flare Book),10.0
246979,0609804138,The Sweet Potato Queens' Book of Love,10.0
246979,074343627X,Dreamcatcher,10.0
246983,038550120X,A Painted House,10.0
246983,0060096195,The Boy Next Door,10.0
246983,0552546933,Unknown Title,10.0
246983,0380005239,Go Ask Alice (Avon/Flare Book),10.0
246983,0609804138,The Sweet Potato Queens' Book of Love,10.0
246985,0345416260,Pope Joan (Ballantine Reader's Circle),10.0
246985,0440235162,The Smoke Jumper,10.0
246985,0345458842,Survival of the Fittest,10.0
246985,0375815260,Charlie and the Chocolate Factory,10.0
246985,0553571818,Long After Midnight,10.0
246989,0399141855,To the Hilt,10.0
246989,0425150143,Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback)),10.0
246989,0671004530,On the Street Where You Live,10.0
246989,0451204891,The Hearing,10.0
246989,0312201664,The Snow Falcon,10.0
247000,0679728759,"Blood Meridian, Or, the Evening Redness in the West",10.0
247000,0679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",10.0
247000,0394574753,"The Crossing (Border Trilogy, Vol 2)",10.0
247000,0671510053,SHIPPING NEWS,10.0
247000,0451162900,Blue Belle,10.0
247002,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,10.0
247002,1593070527,Trigun: Deep Space Planet Future Gun Action (Trigun),10.0
247002,0812572270,Callahan's Crosstime Saloon,10.0
247002,0451194861,"Wizard and Glass (The Dark Tower, Book 4)",10.0
247002,0812574621,Animist,10.0
247012,9724120503,Unknown Title,10.0
247012,972412231X,Unknown Title,10.0
247012,9722314483,Unknown Title,10.0
247012,9724121003,Unknown Title,10.0
247012,9724124479,Unknown Title,10.0
247015,0373700474,Dark Side of Love (Superromance),10.000000000000002
247015,0345447840,The Surgeon,10.000000000000002
247015,0373226950,McQueen's Heat,10.000000000000002
247015,0373240228,"Fall Of Shane Mackade (The Mackade Brothers) (Silhouette Special Edition, No 1022)",10.000000000000002
247015,0373708351,"Doctor'S Daughter  (Men Of Glory) (Harlequin Superromance, 835)",10.000000000000002
247016,0142001740,The Secret Life of Bees,10.0
247016,0684857162,Living the 7 Habits : The Courage to Change,10.0
247016,0525946233,The Darwin Awards II: Unnatural Selection,10.0
247016,0446525804,Last Man Standing,10.0
247016,0804105820,It Was on Fire When I Lay Down on It,10.0
247017,038550120X,A Painted House,10.0
247017,0552546933,Unknown Title,10.0
247017,0380005239,Go Ask Alice (Avon/Flare Book),10.0
247017,0446310786,To Kill a Mockingbird,10.0
247017,0609804138,The Sweet Potato Queens' Book of Love,10.0
247018,0670825379,The Satanic Verses,10.0
247018,0375400117,Memoirs of a Geisha,10.0
247018,0060391626,I Know This Much Is True (Oprah's Book Club),10.0
247018,0385247745,The Power of Myth (Illustrated Edition),10.0
247018,0451191153,The Fountainhead,10.0
247020,0760707251,Charlottes Web Special Read Along Edition,10.0
247020,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
247020,0553274295,Where the Red Fern Grows,10.0
247020,0440114764,The cradle will fall,10.0
247020,059030271X,Charlotte's Web,10.0
247021,038550120X,A Painted House,10.0
247021,0451166892,The Pillars of the Earth,10.0
247021,0552546933,Unknown Title,10.0
247021,0380005239,Go Ask Alice (Avon/Flare Book),10.0
247021,0446310786,To Kill a Mockingbird,10.0
247030,0553274295,Where the Red Fern Grows,10.000000000000002
247030,0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10.000000000000002
247030,0312205279,Do You Promise Not to Tell?,10.000000000000002
247030,0373871473,Daddy At Heart (Love Inspired (Numbered)),10.000000000000002
247030,0373871562,Twin Blessings (Love Inspired (Numbered)),10.000000000000002
247038,038550120X,A Painted House,10.0
247038,0552546933,Unknown Title,10.0
247038,0380005239,Go Ask Alice (Avon/Flare Book),10.0
247038,0486277917,Where Angels Fear to Tread (Dover Thrift Editions),10.0
247038,0609804138,The Sweet Potato Queens' Book of Love,10.0
247041,0552140287,Unknown Title,10.000000000000002
247041,0552142352,Unknown Title,10.000000000000002
247041,8420611948,Los Mitos de Cthulhu,10.000000000000002
247041,8440655002,DrÃ¡cula,10.000000000000002
247041,0552134643,Unknown Title,10.000000000000002
247053,0099456761,Unknown Title,8.0
247053,0099727412,Unknown Title,7.000000000000001
247053,0747557861,Aberystwyth Mon Amour,6.0
247053,0747265410,Unknown Title,4.0
247055,0060514558,Let Freedom Ring: Winning the War of Liberty over Liberalism,8.0
247055,0670030066,Patches of Godlight:  Father Tim's Favorite Quotes (The Mitford Years),5.0
247059,0743469801,Why Girls Are Weird : A Novel,10.0
247059,0399144927,The Breaker,8.0
247059,0871139030,Uniform Justice: A Commissario Guido Brunetti Mystery,8.0
247059,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,7.0
247060,0553579754,Fear Nothing,8.0
247065,0316678104,Fortune's Rocks : A Novel,10.0
247065,0394561619,Love in the Time of Cholera,10.0
247065,1589610342,A Tree on Turtle Island,10.0
247065,0743422287,Amy's Answering Machine: Messages from Mom,10.0
247065,0375502238,Blessings,10.0
247067,0671600613,WOUNDED SKY,10.0
247067,051512527X,Blue Moon,10.0
247067,0060194790,Waiting : The True Confessions of a Waitress,10.0
247067,0316608971,Hard Revolution: A Novel,8.0
247067,0316790222,Grrr! : The Complete Guide to Understanding and Preventing Aggressive Behavior,8.0
247068,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10.0
247068,0425175405,Black Notice,10.0
247068,0020545509,The Daughter of Time,10.0
247068,0316666009,1st to Die: A Novel,10.0
247068,0812585151,Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn),10.0
247076,038550120X,A Painted House,10.0
247076,0880385197,"Love and War (Dragonlance Tales, Vol 3)",10.0
247076,0552546933,Unknown Title,10.0
247076,0380005239,Go Ask Alice (Avon/Flare Book),10.0
247076,0886773792,Sword-Maker (Sword (DAW Fantasy)),10.0
247078,847888467X,F2f: Un Asesino en Internet,9.0
247078,8432211427,El Ultimo Trayecto De Horacio DOS,8.0
247078,9681500954,Lobo estepario,8.0
247078,8408014102,LA Piramide Asesinada,6.999999999999999
247078,842269140X,Unknown Title,6.999999999999999
247079,847888467X,F2f: Un Asesino en Internet,9.0
247079,8432211427,El Ultimo Trayecto De Horacio DOS,8.0
247079,8426107583,La Expedicion de La Kon Tiki,8.0
247079,9681500954,Lobo estepario,8.0
247079,8408014102,LA Piramide Asesinada,7.000000000000001
247082,3502515263,Unknown Title,10.0
247082,345308909X,Der Klient.,9.0
247082,3446177108,Das Kartengeheimnis. ( Ab 13 J.).,9.0
247082,3257063431,Die dunkle Stunde der Serenissima. Commissario Brunettis elfter Fall.,8.0
247082,3257232608,Nobilta. Commissario Brunettis siebter Fall.,7.000000000000001
247083,9727082459,Unknown Title,10.0
247083,9722105485,NinguÃ©m morre sozinho: O adolescente e o suicÃ­dio (ColecÃ§Ã£o universitÃ¡ria),10.0
247083,972412522,Unknown Title,10.0
247083,9729360154,Unknown Title,9.0
247083,9727470068,Unknown Title,9.0
247084,1557987912,"Publication Manual of the American Psychological Association, Fifth Edition",10.0
247084,0446310786,To Kill a Mockingbird,10.0
247084,0226104036,The Chicago Manual of Style,10.0
247084,034538623X,The Guns of August,10.0
247084,0738207403,The Associated Press Stylebook and Briefing on Media Law,10.0
247088,8804315X,Unknown Title,10.0
247088,8806147439,Unknown Title,10.0
247088,8807809907,Terra!,10.0
247088,880781076X,Eva Luna,10.0
247088,8807810778,Il bar sotto il mare (Universale economica Feltrinelli),10.0
247090,0451456750,Island in the Sea of Time,10.0
247090,0553111248,Passage,10.0
247090,0451205146,Black Hawk Down (Movie Tie-in),9.0
247090,0312263120,Digital Fortress : A Thriller,8.0
247090,0446671517,The Caveman's Valentine,8.0
247091,8429716823,InvasiÃ³ subtil i altres contes (ColÂ¨lecciÃ³ universal de butxaca el cangur),10.0
247091,8423972771,Melocoton En Almibar/Ninette Y Un Senor De Murcia,10.0
247091,8423309223,Rebelion en la Granja,10.0
247091,840138110X,Eva Luna (Plaza & JanÃ©s/literaria),10.0
247091,8429710329,Mecanoscrit del segon origen (El Trapezi ; 24),10.0
247098,038550120X,A Painted House,10.0
247098,0552546933,Unknown Title,10.0
247098,0380005239,Go Ask Alice (Avon/Flare Book),10.0
247098,0609804138,The Sweet Potato Queens' Book of Love,10.0
247098,074343627X,Dreamcatcher,10.0
247099,0345425871,"Reading People: How to Understand People and Predict Their Behavior, Anytime, Anyplace",8.0
247099,0805056637,Are You Somebody: The Accidental Memoir of a Dublin Woman,7.000000000000001
247103,0451208080,The Short Forever,5.999999999999999
247103,0380816849,Dead North: An Alaska Mystery,5.0
247108,3499174898,"Miteinander reden: Stoerungen und Klaerungen: Psychologie der zwischenmenschlichen Kommunikation, Band 2",10.0
247108,3453199081,Der Elektrische MÃ?Â¶nch. Dirk Gently's Holistische Detektei.,9.0
247108,3596259924,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,9.0
247108,0446401846,Child of Silence,8.0
247108,0671868098,FLOATING CITY,8.0
247112,0375406328,Lying Awake,7.0
247112,0312278586,The Nanny Diaries: A Novel,5.0
247121,0060987561,I Know This Much Is True,10.0
247121,0380709163,Ramona and Her Father (Avon Camelot Books (Paperback)),10.0
247121,0142001740,The Secret Life of Bees,10.0
247121,0394896955,"The Bravest Dog Ever: The True Story of Balto (Step-Into-Reading, Step 3)",10.0
247121,0020442408,Prince Caspian,10.0
247124,0439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10.000000000000002
247124,0618002227,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10.000000000000002
247124,0618002235,"The Two Towers (The Lord of the Rings, Part 2)",10.000000000000002
247124,0618002243,"The Return of the King (The Lord of The Rings, Part 3)",10.000000000000002
247124,0312966202,The Lord God Made Them All (Lord God Made Them All),10.000000000000002
247129,0316693006,Four Blind Mice,9.0
247129,0451167716,The Godfather,9.0
247129,0671723227,Wiseguy,9.0
247129,0684808323,CASINO,9.0
247129,0446613843,The Jester,7.0
247132,0786864133,Napalm & Silly Putty,10.0
247132,0060256672,Where the Sidewalk Ends : Poems and Drawings,10.0
247132,0198602243,The Oxford Companion to the Mind,10.0
247132,185326041X,The Great Gatsby,10.0
247132,0330338811,Unknown Title,10.0
247133,0515124060,The Investigators (Badge of Honor Novels (Paperback)),10.0
247133,0345390458,Havana Bay,10.0
247133,0425104303,The Sixth Commandment,9.0
247133,0553265741,Sacred Sins,9.0
247133,0375414053,"I Don't Know How She Does It: The Life of Kate Reddy, Working Mother",9.0
247137,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10.0
247137,0590429892,Way Things Work,10.0
247137,0205119131,Chemtrek--Small Scale Experiments for General Chemistry,10.0
247137,0898867304,Hiking Arizona's Geology,10.0
247137,0515045713,Spawn of the Winds,10.0
247140,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,10.0
247140,0060083956,Mr. Paradise:  A Novel,10.0
247140,0060914904,Time Power: The Revolutionary Time Management System That Can Change Your Professional and Personal,10.0
247140,0198605072,The King's English (Oxford Language Classics Series),10.0
247140,0444409300,Kleins Comprehensive Etymological Dictionary of the English Language,10.0
247151,0375413278,Rapture,10.0
247151,0671551663,TEETH,10.0
247151,0684804328,NOTE FOUND IN A BOTTLE,10.0
247151,0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,10.0
247151,0764112147,"Dictionary of Marketing Terms (Dictionary of Marketing Terms, 3rd ed)",10.0
247155,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
247155,0451171861,Immoral Certainty,10.0
247155,0373250398,The Princess-in-Training Manual/Divas Don't Fake It,10.0
247155,0758205589,Did You Get the Vibe?,10.0
247155,1551667401,Out Of The Dark,10.0
247156,8400000002,Unknown Title,10.0
247156,8486587247,Unknown Title,10.0
247156,8487950120,Unknown Title,10.0
247156,9511183508,Unknown Title,10.0
247156,9701323122,Unknown Title,10.0
247158,0553274325,Johnny Got His Gun,10.0
247158,0425109720,Patriot Games (Jack Ryan Novels),10.0
247158,0140230165,The Te of Piglet,10.0
247158,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10.0
247158,0452264464,Beloved (Plume Contemporary Fiction),10.0
247159,0061099732,Outer Banks,10.0
247159,0440236673,The Brethren,10.0
247159,0451203771,Scarlet Feather,10.0
247159,0446609404,Cradle and All,10.0
247159,1558506462,Small Miracles: Extraordinary Coincidences from Everyday Life,10.0
247165,0671042181,Everything Scrabble,10.000000000000002
247165,189466308X,At Last There is Nothing Left to Say,10.000000000000002
247165,0345418263,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure (Ballantine Reader's Circle),10.0
247165,0330319655,Lanark a Life In Books,10.0
247165,1853261335,English Fairy Tales (Wordsworth Collection Children's Library),10.0
247166,044021873x,Windy City Blues (V.I. Warshawski Novels (Paperback)),8.0
247183,2290045764,Extension Du Domain De La Lutte,10.0
247183,2070360091,Hiroshima Mon Amour (Folio Ser. : No. 9),10.0
247183,2070408507,Le Petit Prince,10.0
247183,2070360288,Voyage Au Bout De LA Nuit,10.0
247183,014018385X,Unknown Title,10.0
247206,0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10.0
247206,0452277051,The People's Choice,10.0
247206,0804106304,The Joy Luck Club,9.0
247206,0441172717,Dune (Remembering Tomorrow),9.0
247206,0452268184,When Food Is Love: Exploring the Relationship Between Eating and Intimacy,9.0
247212,0330257129,Unknown Title,8.0
247213,3492229786,Eine Landkarte der Zeit. Wie Kulturen mit Zeit umgehen.,10.0
247213,3150400368,Das Katzen- Buch. Geschichten und Gedichte.,10.0
247213,3438015242,"Bibelausgaben, Die Bibel nach der Ã?Â?bersetzung Martin Luthers, mit Apokryphen, Leinenausgabe blau, neue Rechtschreibung (Nr.1524)",10.0
247213,3438016737,Unknown Title,10.0
247213,3440084477,Der Kosmos MondfÃ?Â¼hrer. Mondbeobachtung fÃ?Â¼r Einsteiger.,10.0
247220,0345391837,"So Long, and Thanks for All the Fish",10.0
247220,0330267388,"Life,the Universe and Everything",10.0
247220,0330262130,Restaurant At the End of the Universe,10.0
247220,3423303670,Unknown Title,10.0
247220,3453146050,"Das Leben, das Universum und der ganze Rest.",10.0
247238,0441718515,Codgerspace,10.0
247238,0393303217,The Choking Doberman: And Other Urban Legends,10.0
247238,055357325X,The Seventh Gate (Death Gate Cycle (Paperback)),10.0
247238,0812520157,Speaker for Dead Ender #2: Valorous (Ender Wiggins Saga (Paperback)),10.0
247238,0441467415,Labyrinth of Night: A Novel of Mars,10.0
247240,0553213768,The Phantom of the Opera (Bantam Classic),7.0
247241,0515131229,Dance upon the Air (Three Sisters Island Trilogy),10.000000000000002
247241,0515126772,Jewels of the Sun (Irish Trilogy),9.038327653891065
247249,0099521016,Midnight In the Garden of Good and Evil,8.0
247249,0006742939,The Weirdstone of Brisingamen,8.0
247249,0140003185,"I, Claudius: From the autobiography of Tiberius Claudius, Emperor of the Romans, born 10 B.C., murdered and deified A.D. 54",8.0
247249,0099366517,Black Dahlia,8.0
247249,0099744414,Reading In the Dark,8.0
247251,8433924710,Unknown Title,7.0
247251,8420444782,Un Milagro Informal,4.0
247251,8497594886,Unknown Title,3.0
247256,0316769487,The Catcher in the Rye,9.999999999999998
247256,0606189947,Hollow Hills,9.0
247256,0681007788,"George Eliot: Middlemarch, Silas Marner, Amos Barton (Great Classic Library)",9.0
247256,0553278029,A Great Deliverance,9.0
247256,0380784130,Fair Peril,9.0
247266,0553353896,Homecoming : Reclaiming and Championing Your Inner Child,10.0
247266,0060187840,True Love: Stories,10.0
247266,0446523089,The Secret of Shambhala : In Search of the Eleventh Insight,10.0
247266,0679402861,Uh-Oh,9.0
247266,0140286780,Your Money or Your Life: Transforming Your Relationship With Money and Achieving Financial Independence,9.0
247269,0064471047,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",10.000000000000002
247269,0316096199,Lucky : A Memoir,10.0
247269,0821736051,Love Tangle,10.0
247269,0060241012,"Sarah, Plain and Tall (Sarah, Plain and Tall)",10.0
247269,0380725703,Love Me Forever (Sherring Cross (Paperback)),10.0
247271,0140620958,Unknown Title,10.0
247271,0312422156,Middlesex: A Novel,10.0
247271,0415027047,The Tempest (Arden Shakespeare),10.0
247271,0006551793,Unknown Title,10.0
247271,950491036X,La Sombra del Viento,10.0
247273,0749932058,Ex-appeal,10.0
247273,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10.0
247273,1558746463,Chicken Soup for the Couple's Soul (Chicken Soup for the Soul),10.0
247273,0413531309,Growing Pains of Adrian Mole,10.0
247273,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10.0
247287,0440401852,A Girl from Yamhill: A Memoir,10.0
247287,0441172717,Dune (Remembering Tomorrow),10.0
247287,0385501722,Juno and Juliet,10.0
247287,0679781587,Unknown Title,10.0
247287,0671741926,The Mote in God's Eye,10.0
247288,0345307453,High Deryni,10.000000000000002
247288,0425156877,My Sweet Folly,10.000000000000002
247288,0892960728,Crocodile on the Sandbank,10.000000000000002
247288,0451456718,Daughter of the Blood (Black Jewels Trilogy),10.000000000000002
247288,0439425220,Harry Potter and the Chamber of Secrets Postcard Book,10.000000000000002
247301,0099289520,Unknown Title,10.0
247301,0877732647,Shambhala: Sacred Path of the Warrior,10.0
247301,01400.43888,Unknown Title,10.0
247301,0393026019,Writing a Woman's Life,10.0
247301,0394721268,The Artful Egg,10.0
247315,0449902749,Homes and Other Black Holes,10.0
247315,0380762951,Just Desserts (Bed-And-Breakfast Mysteries (Paperback)),10.0
247315,0060924977,The Kommandant's Mistress: A Novel,10.0
247315,0440223555,A Dress to Die for: A Mandy Dyer Mystery (Mandy Dyer Mystery),9.0
247315,0886777011,Beyond Ragnarok (Renshai Chronicles),9.0
247322,0971614512,The Gravel Drive,10.0
247322,0609610988,"The Valley of Horses: A Novel (Auel, Jean M. Earth's Children.)",10.0
247322,060961097X,The Clan of the Cave Bear,10.0
247322,0609610996,The Mammoth Hunters,10.0
247322,0060923288,"Raising Your Spirited Child: A Guide for Parents Whose Child Is More Intense, Sensitive, Perceptive, Persistent, Energetic",10.0
247328,0380800810,How to Marry a Marquis (Avon Romantic Treasure),10.0
247328,0385335407,The Kiss,10.0
247328,0770428789,Unknown Title,10.0
247328,0340769297,Unknown Title,10.0
247328,0770428770,Unknown Title,10.0
247332,0060927828,"Overcoming Depression, 3rd edition",10.0
247332,0671775537,HE WAS HER MAN (A Samantha Adams Mystery),10.0
247332,0307021106,The Saggy Baggy Elephant,10.0
247332,0894806149,The Bird Book and the Bird Feeder (Hand in Hand with Nature),10.0
247332,0878685855,The Kissing Hand,10.0
247344,037570910X,The Feast of Love (Vintage Contemporaries (Paperback)),10.0
247344,0679783326,Jane Eyre (Modern Library Paperback Classics),10.0
247344,0441005837,Rose Daughter,10.0
247344,0375709223,A General Theory of Love (Vintage),10.0
247344,0812544501,Tam Lin (The Fairy Tale Series),10.0
247349,038550120X,A Painted House,10.0
247349,0552546933,Unknown Title,10.0
247349,0380005239,Go Ask Alice (Avon/Flare Book),10.0
247349,0609804138,The Sweet Potato Queens' Book of Love,10.0
247349,074343627X,Dreamcatcher,10.0
247350,0684872153,Angela's Ashes (MMP) : A Memoir,10.0
247350,0020198817,The GREAT GATSBY (A Scribner Classic),10.0
247350,006001203X,Dr. Atkins' New Diet Revolution,10.0
247350,1590770021,Dr. Atkins' New Diet Revolution(Updated),10.0
247350,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,10.0
247353,0312180624,Buster Midnight's Cafe,9.0
247353,0375727345,House of Sand and Fog,9.0
247353,0449006565,The Whitechapel Conspiracy,8.0
247353,0330350544,Unknown Title,8.0
247353,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),7.0
247358,0553255762,Maya Angelou: Poems,10.0
247358,080410526X,All I Really Need to Know,10.0
247358,0451205448,Bubbles Unbound,10.0
247358,0671741039,Swan Song,10.0
247358,0553072595,The Other Side of the Door: Poems,10.0
247363,0449702545,Homecoming,8.0
247363,043935675X,Unknown Title,8.0
247363,0440403278,Number the Stars (Yearling Newbery),7.0
247363,0786889381,Armageddon: A Novel,7.0
247371,0099638711,Unknown Title,10.0
247371,000639194X,Firewing,10.0
247371,0099266059,Unknown Title,10.0
247371,0099409283,Unknown Title,10.0
247371,0099411199,Unknown Title,10.0
247377,0312195516,The Red Tent (Bestselling Backlist),9.0
247377,0865470561,Mrs. Bridge : A Novel,5.0
247379,0380385880,Shanna,9.0
247379,0830720421,Praying the Lord's Prayer for Spiritual Breakthrough,9.0
247379,0553262580,The God Project,8.0
247379,0156027321,Life of Pi,8.0
247379,0590880306,Girls in Love,7.0
247414,0500390266,The hidden tombs of Memphis: New discoveries from the time of Tutankhamun and Ramesses the Great (New aspects of antiquity),10.0
247414,0517037165,Book of Costume,10.0
247414,0517566656,A Dictionary of Heraldry,10.0
247414,0520034945,Henry Second (English Monarchs (Paperback)),10.0
247414,0553110306,Kristin Lavransdatter Mistress of Husaby,10.0
247423,0446610399,The Rescue,7.0
247423,0385505833,Skipping Christmas,5.0
247423,0671042858,The Girl Who Loved Tom Gordon,5.0
247424,0345350499,The Mists of Avalon,10.0
247424,0689821867,JUST ELLA,10.0
247424,0553572377,"Murder, She Meowed (Mrs. Murphy Mysteries (Paperback))",10.0
247424,0679781587,Unknown Title,10.0
247424,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10.0
247429,0345339711,"The Two Towers (The Lord of the Rings, Part 2)",9.0
247429,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",9.0
247429,0440221595,The Glass Lake,8.0
247429,051757098X,Love/Penhaligion's Scented Treasury of Verse and Prose,7.0
247429,0451518780,41 stories (A Signet classic),5.999999999999999
247447,0060987103,Wicked: The Life and Times of the Wicked Witch of the West,10.0
247447,0028638395,Frommer's Ireland's Best-Loved Driving Tours,10.0
247447,0886774500,"Dragon Prince (Dragon Prince, Book 1)",10.0
247447,1589800885,The Irish Bed & Breakfast Book (Irish Bed &amp; Breakfast Book),10.0
247447,0743437640,The Mulberry Tree,10.0
247449,0099387913,Unknown Title,6.0
247461,8422653184,Unknown Title,9.0
247461,8478887644,El Secreto Del Anden 13,9.0
247461,8401491509,PÃ¡nico nuclear,9.0
247461,8420481017,El maestro de esgrima,9.0
247461,8422608510,Unknown Title,9.0
247469,0399151060,"Remember When (Roberts, Nora)",10.000000000000002
247469,0399142401,Sanctuary,10.0
247469,0373250398,The Princess-in-Training Manual/Divas Don't Fake It,10.0
247469,0758205589,Did You Get the Vibe?,10.0
247469,0061054658,"Ships of Merior (Wars of Light & Shadow, Vol. 1)",10.0
